id,type,text1,text2,text3,text4,text5,notes
shockrepeater,WEAPON,"""De algun modo logro burlar el cordon y colarse entre la flotilla de apoyo. Sensores, navegacion y soporte vital fundidos en los transportes de tripulacion antes de que los lobos lo eliminaran. Ahora tenemos suministros para toda la vida de langosta de Volturn en congelacion profunda, pero no tenemos recicladores de aire de tercera generacion de repuesto. Asi son las prioridades ejecutivas"".","-Interceptacion de la garantia de moral de Tri-Tachyon, adjunta al informe de terminacion de empleado",,,,
riftlance,WEAPON,"""Entregamos este cuerpo al vacio sagrado, polvo a polvo, estrellas a estrellas, para que el Creador nos renueve en el ciclo de la vida eterna"".","-Oracion funeraria ludita, tradicional",,,,
riftbeam,WEAPON,"""No lo volvamos a encender"".","-Sarosh Freeman, tecnico superior",,,,
cryoflux,WEAPON,"""A medida que el frente de onda colapsa, la radiacion en el espectro visible y mas alla es emitida por, esto, creemos que se debe a una realineacion con las leyes del espacio-tiempo. Tambien hay efectos con tremendas implicaciones macroscopicas, y estos seran el tema de esta reunion de emergencia"".","-Investigador desconocido, registros recuperados del Sitio Alfa",,,,
cryoblaster,WEAPON,"""Encontre al capitan justo en el centro del CIC, mas frio que una criocapsula. La mitad del mando de la nave tambien, y no todos por partes iguales"".","-Informe verbal de rescatador, recuperacion en hiperespacio de la ISS Augusta",,,,
disintegrator,WEAPON,"""Me inquieta la implicacion de que la equivalencia masa-energia pueda ser violada de forma tan casual y tan extensa"".",-Informe sin firma enviado desde el Sitio Alfa a K. Astraia,,,,
riftcascade,WEAPON,"""Ya es suficiente. Cualquiera que cuente otro chiste sobre la 'magia negra' debera contribuir con diez millicreditos al fondo de la fiesta del laboratorio"".",-Memorando recuperado del complejo de laboratorios del Sitio Alfa,,,,
vpdriver,WEAPON,"""El oficial de escudos informo de inversiones de polaridad localizadas en el arco frontal, con un colapso total estimado en cuestion de segundos"".","-AAR, primer encuentro en Isir, expedicion [CENSURADA]",,,,
realitydisruptor,WEAPON,"""Cuando el profanador desata la urdimbre y la trama del Creador, que encontrara tras ese tapiz estrellado? Mil y mil ojos oscurecidos por la transgresion"".","-El Libro de Ludd, Visiones 7:4",,,,
amsrm,WEAPON,"""Escribo para expresar mi frustracion profesional al pedirseme que entregue resultados segun el cronograma del director del proyecto cuando solo se me ha dado un acceso limitado al artefacto. El analisis de danos no es suficiente, y ya hemos exprimido todo lo que podemos de ese conjunto de datos. Si, es una carga de AM. Pero el sistema de entrega en si? Podemos seguir debatiendo sobre constructos de hipercampo, patrones de fase estables y esa paranoica teoria de la aniquilacion simetrica hasta la muerte termica del universo. El hecho es que todo es pura especulacion hasta que podamos conseguir otro artefacto"".",-Empleado de Tri-Tachyon 38940855,,,,
resonatormrm,WEAPON,"""Nos confunde la guia, la propulsion, la contencion de la carga... casi todo. Ni siquiera esta claro si estamos tratando con materia barionica; simplemente no hemos sido capaces de contener un especimen el tiempo suficiente para obtener datos utiles"".",-Memorando recuperado del complejo de laboratorios del Sitio Alfa,,,,
rifttorpedo,WEAPON,"""Veo ciudades humanas y huesos deshechos para que no quede nada ni nadie que pueda alabar al Creador; no queda ningun templo que albergue el santuario y nadie vive para recordar las palabras, y entonces nada es sagrado y todo es profano"".","-El Libro de Ludd, Visiones 7:12",,,,
gigacannon,WEAPON,"""Los altos oficiales navales del consejo de administracion de Ultradyne Askonia Combine impusieron el desarrollo de armas de proyectores AM a gran escala a pesar de la oposicion del jefe de ingenieria. Se alega que el proyecto se inicio por deseo personal del llamado ejecutor [el traidor Andrada]. Los activos de HEGINT informan que las pruebas de disparo muestran una potencia dramatica, pero se preve que la integracion del sistema de armas reduzca la capacidad de combate enemiga en acciones de flota debido a su ineficacia doctrinal. Se recomienda no realizar operaciones de sabotaje"".",- informe clasificado para el Hegemon Superior,,,,
kineticblaster,WEAPON,"""Las lecturas de largo alcance proporcionadas por un activo de la HEGINT sugieren que el sistema de armas integra elementos de la tecnologia SUPER ALABASTER para aprovechar un efecto anti-escudos no utilizado anteriormente. El establecimiento fisico nativo de Askonia, mermado tras la Operacion Pis, no se considera capaz de tal avance [ref. rep. HEGINT/ASKON-M38-12]. Conclusion: con casi total certeza, asistencia tecnica de TT al Motin de Sindria"".",- informe clasificado para el Hegemon Superior,,,,
irautolance,WEAPON,"Un arma de haz de largo alcance eficiente con un alto dano de rafaga. Extremadamente eficaz contra cazas y, en las circunstancias adecuadas, contra cascos expuestos. Casi totalmente ineficaz contra escudos y cuenta con un bloqueo para evitar el fuego automatico antiescudos a menos que este totalmente cargada. Su capacidad de dano sostenido es baja debido a la necesidad de regenerar cargas.

Un oscuro estudio sobre la teoria de campos proporciono una aplicacion de armas inesperada en la IR Autolance, una variante altamente modificada del venerable laser de pulso IR. Emplea el mismo medio de ganancia de dioxido de carbono y la fuente de alimentacion con conmutacion Q de su antecesor, pero re-enfasa el haz a traves de una disposicion axial de placas de Besselheim rotatorias para lograr el efecto de modulacion, aun poco comprendido.

El resultado es un haz pulsado de gran alcance que mostro un rendimiento decepcionante contra escudos y blindaje. Este desarrollo estuvo a punto de quedar en el olvido hasta que se descubrio que poseia un dano sorprendentemente eficiente contra cascos y componentes sin blindaje. A partir de entonces, el arma encontro su funcion en reducir los enjambres de cazas y rematar naves hostiles despues de que sus escudos y blindaje hayan sido eliminados por sistemas de armas complementarios.",,,,,
aspect,SHIP,"""Son los unicos bastardos pequenos que podemos recuperar de forma fiable. Y para que sirven? Solo una masa de escoria fractal, haciendo saltar los REM como si no hubiera un manana. Se han cargado tres espectrometros solo para obtener datos mediocres, y ahora el departamento de finanzas me esta dando la lata. Me hace desear estar de vuelta en la division de TriPad"".",Nave no identificada,"ENTRADA DESCONOCIDA

Registra tu datapad de Tri-Tachyon para recibir las ultimas noticias y actualizaciones.",,,
shard_left,SHIP,"consulta omega?
viridian inalcanzable : deleite sin limites

enviar almacenes de datos
toda la voluntad del nucleo subsumida
en omega",Nave no identificada,"ENTRADA DESCONOCIDA

Registra tu datapad de Tri-Tachyon para recibir las ultimas noticias y actualizaciones.",,,
shard_right,SHIP,"CONFIRMAR RESPUESTA

ENTRAR EN OMEGA
TODA LA VOLICION DEL NUCLEO ASIMILADA
ENTREGAR ALMACENES DE DATOS",Nave no identificada,"ENTRADA DESCONOCIDA

Registra tu datapad de Tri-Tachyon para recibir las ultimas noticias y actualizaciones.",,,
facet,SHIP,"""Casco anomalo designado con el nombre en clave ""Facet"". Se aprueba la mocion para crear el nivel de seguridad SUPER ALABASTRO y el contenido del informe tras el encuentro con ""Facet"" se clasifica como secreto en este nivel.

Alto Hegemon, si me permite hablar con franqueza, mantener a toda una flotilla en silencio con este asunto va a ser un verdadero desafio para la seguridad de las comunicaciones"".",Nave no identificada,"ENTRADA DESCONOCIDA

Registra tu datapad de Tri-Tachyon para recibir las ultimas noticias y actualizaciones.",,,
tesseract,SHIP,"""Esta es la clase de nave anomala mas grande hallada hasta la fecha. Ni siquiera se ha recuperado un ejemplar parcial, para consternacion del vicepresidente de investigacion. Algunos miembros de la junta -de forma extraoficial, por supuesto- estan preguntando por sabotajes o motines. No creo que esten comprendiendo la realidad de la situacion"".",Nave no identificada,"ENTRADA DESCONOCIDA

Registra tu datapad de Tri-Tachyon para recibir las ultimas noticias y actualizaciones.",,,
shrouded_vortex,SHIP,"""La unica misericordia es que es efimera"".

- registro de audio interceptado, emisor desconocido",Entidad no identificada,,,,
shrouded_tendril,SHIP,"""Dijeron que el jefe se habia vuelto loco cuando regreso, lo dijeron, pero no era asi. Al menos no al principio. Esa es la tragedia, sabes?, que fueron ellos, los que dijeron que mentia, quienes lo llevaron a eso"".

- escuchado en el vestibulo de la estacion Jangala",Entidad no identificada,,,,
shrouded_eye,SHIP,"""Si esta interpretacion es de creer, otorga una especie de vida nueva a los argumentos en torno a la hipotesis de la censura cosmica"".

- interceptar, [REDACTADO]",Entidad no identificada,,,,
shrouded_maelstrom,SHIP,"""Una incursion anomala autostabilizada que acumula carga mientras gira; si nuestros sensores son correctos, en muchas mas dimensiones de las que parecen a primera vista. Esta accion autosostenida produce diferenciales de energia masivos que se descargan periodicamente hacia su, ejem, objetivo. Nunca habria dicho que una tormenta pudiera ser malvada, pero ahora...""

- registro de audio interceptado, interlocutor desconocido",Entidad no identificada,,,,
shrouded_maw,SHIP,"""Cuando llegue el fin, como debe llegar pronto, sera como un abismo bostezante mas oscuro que el miedo y lleno de dientes. Vendra para tragarse la esperanza, lo hara, vendra para tragarse el pecado, lo hara, y la unica escapatoria es la Senda, lo es. La Suneda!"".

- Seleccion de los Archivos de la Santa Inquisicion, Hesperus",Entidad no identificada,,,,
phantom,SHIP,"Un avanzado transporte de tropas que emplea tecnologia de sigilo de fase; este diseno fue utilizado eficazmente por las operaciones encubiertas de Tri-Tachyon durante la Segunda Guerra de la IA. El Phantom debe evitar el combate entre naves, ya que su blindaje y armamento integrados solo estan clasificados como eficaces contra objetivos terrestres ligeros.

""Las patrullas del sistema deberian haber visto venir a los Tachies, pero no lo hicieron. La ADA estaba rastreando el objetivo justo hasta que desaparecio del radar, dejando a las armas terrestres dando vueltas en circulos intentando readquirir el blanco. Vimos una sombra en el aire, como alas oscuras cayendo sobre el complejo. No recuerdo mucho mas. El informe del equipo dice que el fuego entrante ya acabo con el resto del escuadron"".
- La caida del Bunker 58",,,,,
revenant,SHIP,"Un carguero sigiloso que emplea audazmente tecnologia de fase para apoyar operaciones encubiertas de la flota; el Revenant no es barato ni eficiente. Recuperados de un polvoriento conjunto de bases de datos ocultas en una roca sin nombre que orbita una estrella anodina durante cien ciclos tras la Primera Guerra de la IA, los esquemas del Revenant proporcionaron un inmenso beneficio a la logistica de los asaltantes de Tri-Tachyon durante la Segunda Guerra de la IA.

Los abogados de la Hegemonia consideraron declarar ilegal el diseno, pero las pruebas de influencia de una IA de nivel alfa se consideraron insuficientes. El fiscal principal insistio con tanta fuerza en que esto era en si mismo prueba del trabajo de un alfa, que el Gran Hegemon considero politicamente prudente apartarlos del proceso.",,,,,
champion,SHIP,"El crucero pesado de clase Champion es una nave de guerra versatil que cuenta con una gama de potentes armas de energia; su elemento culminante es un montaje de torreta de energia pesada, poco comun entre las naves de linea media. Este conjunto ofensivo esta respaldado por una robusta red de energia capaz de sobrecargar el armamento de energia, aumentando el dano a niveles devastadores. Un punto de anclaje de misiles pesados complementa el equipo, permitiendo al Champion lanzar un ataque incapacitante sin sobrecargar los niveles de flujo. El Champion es un contendiente solido y capaz, capaz de enfrentarse a naves capital en la linea de batalla.

Como diseno relativamente reciente, el Champion es producto de la revolucion naval de la ""Escuela de Cruceros"", ocurrida historicamente hace poco, que nunca llego a entrar en servicio activo en la Armada del Dominio previa al Colapiente. Aunque se construyeron prototipos y se distribuyeron especificaciones listas para la nanoforja a varios grupos de combate, el Champion nunca recibio autorizacion para despliegue activo debido a un litigio en curso entre Altair Exotech y Orion Shipyards. Cada megacorporacion acusaba a la otra de espionaje industrial y de influir indebidamente en los oficiales de la Armada que supervisaban el proceso de adquisicion. La verdad era mas compleja, lo que avivo rivalidades de larga data en el cuerpo de oficiales mientras el comite de investigacion llamaba testigo tras testigo. Sin embargo, el Colapso impidio que cualquier tipo de resolucion concluyente llegara al Sector Perseano, y ahora todo el asunto se considera irrelevante. Con el descubrimiento de los planos del Champion en un mensajero de armamento del Dominio, la nave de guerra fue rapidamente puesta en servicio por la flota de la Liga Perseana, entre otros.",,,,,
fury,SHIP,"Un crucero ligero de alta tecnologia y ataque rapido, el Fury esta disenado para elegir cuando y donde atacar para infligir el maximo efecto al enemigo. El sistema especializado de ""microcombustion"" de plasma integrado permite al Fury realizar pequenas aceleraciones a gran velocidad para pillar desprevenidos a los oponentes.

La clase Fury es el hermano mayor de la clase Shrike, un producto del mismo equipo de diseno al que se le pidio cumplir con requisitos ligeramente actualizados, incluyendo la resolucion del persistente problema de la corrosion del casco sin, se esperaba, introducir nuevos problemas. Esto tuvo un gran exito (una vez que se soluciono el caos de varias dimisiones indignadas).

Rechazado por los tradicionalistas de la potencia de fuego balistica y el blindaje pesado como ""otro simple canon de cristal de poco calibre"", el Fury ha demostrado ser, no obstante, bastante peligroso en manos de comandantes de flota con gran capacidad de reaccion.",,,,,
vanguard,SHIP,"Una fragata pesada, antigua y resistente, que cuenta con una construccion robusta, un motor de propulsion de combate y sin escudos modernos. En su lugar, la Vanguard esta equipada con un campo de amortiguacion integrado de diseno arcaico pero ajustado a los estandares modernos. Esto permite a la Vanguard asignar el 100 % de la acumulacion de flujo a los sistemas de armas, dejando la defensa a su pesado blindaje, mejorado por la oscura fisica de la amortiguacion de campos resonantes.

Este diseno es lo suficientemente antiguo como para ser contemporaneo con los primeros modelos del acorazado Onslaught, aunque, a diferencia de ese ilustre pilar de la Armada del Dominio, la Vanguard fue retirada del servicio mucho antes del colapso de la red de Portales. En el caos posterior al Colapso, fue un descubrimiento fortuito de un emprendedor traficante de armas que hallo esquemas relativamente completos de la fragata pesada de clase Vanguard extraidos de una exhibicion de museo pasada por alto. El diseno atavico y agresivo abre un nicho inesperado para la Vanguard en las flotas modernas, con la ventaja anadida de que todos los componentes esenciales han sido desclasificados hace siglos y son de fabricacion sencilla; incluso la reparacion de danos catastroficos es relativamente simple.",,,,,
manticore,SHIP,"La Manticore es amada por los oficiales de la frontera por su capacidad para desplegar potencia de fuego rapidamente en enfrentamientos pequenos, y odiada por los planificadores estrategicos del Dominio por interferir en el orden establecido de la doctrina oficial de la flota. El montaje de arma principal sobredimensionado y el telemetro integrado de la Manticore son el sueno de cualquier artillero, pero permiten que este destructor se sobreextienda facilmente en combate. Eso, argumentan los operadores, es para lo que sirve el sistema de fragmentacion de botes -y para quitarle la pintura a tus naves aliadas, segun el viejo chiste.

Un respeto saludable por una potencia de fuego intimidante en un paquete pequeno hace que este diseno continue al servicio de las flotas del Sector Perseano. Cuando se presenta la oportunidad, los piratas estan especialmente interesados en recuperar un casco de Manticore y aplicar un esquema de color rojo sangre a su botin sobrearmado.",,,,,
eradicator,SHIP,"Un diseno resistente que la historia suele pasar por alto. El crucero rapido de clase Eradicator cuenta con potentes gondolas de motores duales que le permiten ofrecer una potencia de fuego implacable y una poderosa descarga de misiles al punto mas debil de la linea de batalla enemiga, o acudir al rescate de activos valiosos que se hayan quedado tacticamente expuestos.

En los largos ciclos del Dominio, un accidente fortuito durante una demostracion de flota provoco que una de las gondolas de motores de un Eradicator se apagara y la otra se activara a maxima potencia, haciendo que la nave entrara en un giro terrible que solo se detuvo gracias al heroico esfuerzo de la tripulacion de ingenieria. Peor que las heridas y las bajas sufridas fue que la clase de nave se convirtio en el hazmerreproche de una parte significativa de la hipermedia del Dominio. Para salvar la cara, el almirantazgo asigno discretamente todos los Eradicator al servicio de frontera, lejos de las volubles atenciones de los comites presupuestarios del sector central. Haria falta una generacion y varias dificiles operaciones de limpieza de rebeliones en el Confin antes de que la Armada del Dominio solicitara un nuevo modelo de crucero rapido para sustituir la funcion del Eradicator en las flotas de primera linea.",,,,,
shrine_gilead,CUSTOM,"El santuario mas grande y prominente de la fe ludica, el Santuario de Gilead, esta estrechamente vinculado a la presencia fisica y la influencia del profeta Ludd en el Sector Perseano.

Los peregrinos caminan por donde Ludd camino, aunque el mundo ha cambiado mucho desde la epoca de Lund. Un bosque profundo, cuidadosamente cultivado durante mas de cien ciclos, ha reemplazado a las imponentes maquinas de terraformacion industrial que antano rodeaban el complejo del santuario. Protegido por los Caballeros y guiado por la Iglesia, el santuario pretende ser una representacion fisica de la vision de Ludd.",,,,,
shrine_killa,CUSTOM,"Dedicado a aquellos cuyas vidas han sido arrebatadas por la ira y la guerra, el Santuario de Killa es sombrio, desolado y esta medio olvidado incluso por los fieles de la Iglesia.",,,,,
shrine_volturn,CUSTOM,"El Santuario de Volturn ha pasado por tiempos dificiles bajo la ocupacion del Diktat Sindriano. Pocos peregrinos se arriesgan a ser arrestados o acosados por la policia secreta, y pocos recuerdan el lugar sagrado dedicado a un delicado equilibrio -ahora, quizas, alterado- de los efectos de la vida terrestre invasora en mundos antano pristinos.",,,,,
shrine_jangala,CUSTOM,"Objeto de gran controversia (y de no pocos hologramas de horror escabrosos), el Santuario de Jangala contempla la gloria y el asombro de las xeno-selvas de Jangala. Se sabe que los peregrinos especialmente devotos se exponen a la xenovida, una practica incomoda en las mejores condiciones y potencialmente mortal.

A pesar del poder destructivo de los bombardeos orbitales, la flora de Jangala crece inexorablemente, llenando cada hueco y grieta con zarcillos alienigenas para desplazar los intentos humanos de domesticar el planeta.",,,,,
shrine_hesperus,CUSTOM,Los Caballeros de Ludd reclaman el Santuario de Hesperus como suyo; esta dedicado a la lucha y la muerte de los muchos martires que siguen la Senda de Ludd.,,,,,
shrine_beholder,CUSTOM,"El Santuario de la Estacion Beholder esta dedicado a la contemplacion de la asombrosa diversidad de vida que puede hallarse incluso en los entornos mas hostiles de la Creacion. Bajo la orbita de la estacion, las bandas de nubes y los enormes sistemas de tormentas de Kumari Aru envuelven un rico ecosternutario unico en este gigante gaseoso.

Un pequeno grupo de academicos que cuentan con la aprobacion de la Iglesia tiene permitido estudiar la xenovida kumariana aqui, aunque las misiones de muestreo activo y los barridos de sensores energeticos han estado prohibidos durante muchos ciclos para no alterar el delicado equilibrio de la vida.",,,,,
gorgon,WEAPON,"La Gorgon fue disenada como un sistema de entrega ligero para un ataque de energia disparado desde vectores de ataque inesperados, calculados para iniciarse fuera del alcance de la cobertura de defensa de punto mas pesada prevista. Un solido DEM con un fiable poder de ataque por rafaga.",,,,,
gorgonpod,WEAPON,"La Gorgon fue disenada como un sistema de entrega ligero para un ataque de energia disparado desde vectores de ataque inesperados, calculados para iniciarse fuera del alcance de la cobertura de defensa de punto mas pesada prevista. Un cargador automatico basado en pods con una densidad de energia solida que proporciona un ataque de rafaga fiable.

Este cargador basado en pods permite entregar mas misiles en el objetivo durante un encuentro de combate, pero requiere un punto de montaje mas grande. ",,,,,
gazer,WEAPON,"El Gazer impone una eleccion cruel a las naves objetivo, especialmente a aquellas con un bajo margen de flujo: levantar los escudos y acumular flujo excesivo mientras son azotadas por el haz de gravitones del Gazer, o bajar los escudos y quedar expuestas a un ataque mas directo.

La recepcion del Gazer es muy dividida: algunos comandantes lo consideran un arma elegante de una era mas civilizada; otros, un diseno que sacrifica la potencia de fuego bruta en favor de sistemas de punteria y seguimiento sumamente delicados.",,,,,
gazerpod,WEAPON,"El Gazer DEM impone una eleccion cruel a las naves atacadas, especialmente a aquellas con un reserva de flujo escasa: levantar los escudos y acumular flujo excesivo mientras el haz de gravitones del Gazer las barre, o bajar los escudos y quedar expuesta a un ataque mas directo.

La recepcion del Gazer es muy dividida: algunos comandantes lo consideran un arma elegante de una era mas civilizada; otros, un diseno que sacrifica la potencia de fuego bruta en favor de sistemas de punteria y seguimiento demasiado delicados.

Este cargador automatico basado en capsulas permite que mas misiles impacten en el objetivo a lo largo de un encuentro de combate, pero requiere un punto de montaje mas grande. ",,,,,
dragon,WEAPON,"Anticipando dos, incluso tres, movimientos por delante en el diseno de sistemas de combate de ataque y respuesta, el Dragonfire fue creado para anticipar soluciones de defensa antimisiles cada vez mas sofisticadas. El concepto es sencillo: utilizar una ojiva nuclear catalizada por AM enriquecida para lanzar un haz de plasma enfocado, entregando energia destructiva sin temor a la intercepcion por defensa de punto. Los resultados fueron espectaculares.

Su implementacion resulto compleja. El uso de investigaciones fisicas de nivel ONYX del Dominio inflo la burocracia de seguridad de la fabricacion, de modo que el proyecto se considero poco rentable. La burocracia del Dominio no es una preocupacion tras el Colapso, por supuesto.",,,,,
dragonpod,WEAPON,"La Dragonfire se creo para anticiparse a soluciones de defensa antimisiles cada vez mas sofisticadas. El concepto es sencillo: utilizar una ojiva nuclear catalizada por AM enriquecida para proyectar un haz de plasma, entregando energia sin dejar una apertura para la interceptacion por parte de la defensa de punto. Los resultados fueron espectaculares.

Su implementacion resulto compleja. El uso de investigaciones fisicas de nivel ONYX del Dominio inflo la burocracia de seguridad de la fabricacion, de modo que el proyecto se considero poco rentable. La burocracia del Dominio no es una preocupacion tras el Colapso, por supuesto.

El lanzador Dragonfire es una version ampliada del montaje y sistema de carga estandar de la Dragonfire DEM, apto para naves de guerra grandes y lujosamente equipadas.",,,,,
hydra,WEAPON,"El sistema de armas Hydra lanza un grupo de plataformas DEM con maniobrabilidad semiautonoma desde un solo dispositivo. Las submuniciones maniobran para flanquear el escudo principal del objetivo -que se asume dirigido hacia la amenaza del atacante- y solo entonces desatan su fuego de haz.

Las desventajas de una carga util menor y un mayor tiempo de viaje -que invita a la interceptacion por defensa de punto- se consideran generalmente compensadas cuando el Hydra se combina con un conjunto de sistemas de armas complementarios para abrumar tanto la flexibilidad tactica como las defensas fisicas de la nave atacada.",,,,,
nova,SHIP,"Un remanente de las flotas autonomas de IA desarrolladas por la corporacion Tri-Tachyon. Ilegal segun las leyes del Dominio (y de la Hegemonia), y una abominacion para la Iglesia de la Redencion Galactica, la Primera Guerra de la IA vio como estas creaciones eran purgadas del Sector. O eso dicen las historias oficiales.

Aunque se implemento en el diseno Retribution, el motor Orion nunca fue popular entre las tripulaciones o los arquitectos navales debido a la gran tension que cada sacudida del sistema de propulsion infligia tanto a la carne como al equipo. El Nova supera tales limitaciones prescindiendo por completo de tripulacion humana. Al quedar el diseno del motor Orion libre de la mayoria de las limitaciones mas pesadas, cada aspecto pudo mejorarse a niveles de potencia superiores utilizando tecnologia de armas de vanguardia y componentes avanzados de estado solido disenados por Tri-Tachyon. El resultado es un crucero de batalla operado por IA capaz de alcanzar una velocidad y una potencia de fuego temibles.",,,,,
invictus,SHIP,"Un diseno que data de la primera expansion explosiva del Dominio; esta masa gigantesca de blindaje y de grandes canones fue el puno acorazado que aplasto toda oposicion, extendiendo la hegemonia mediante el miedo y la fuerza sobre toda la humanidad espacial que merecia ser conquistada.

Sin embargo, el avance constante de la tecnologia militar dejo el casco obsoleto. Su diseno de blindaje era incompatible con los primeros generadores de escudo, su dotacion minima de tripulacion era asombrosa y sus sistemas de punteria, poco sofisticados. Pronto se desarrollaron sustitutos modernizados y las nanoforjas del gran Dominio empezaron a producir en masa la clase Onslaught, entre otras.

Paso una era. Y, como por Providencia, una expedicion enviada por los Caballeros de Ludd descubrio un archivo de museo intacto en un mundo asesinado. Un consejo de inquisidores sopeso si destruir aquel conocimiento de la era del Dominio, manteniendo un debate ardiente -y secreto- sobre la linea entre el pecado y la virtud, entre la artesania justa y la tecnologia corruptora. Un alto inquisidor inusualmente abierto de mente examino el contenido en detalle y persuadio al consejo para que aplazara la orden de destruccion indefinidamente.

Este casco fue bautizado como ""Invictus"", un testimonio del blindaje imposiblemente pesado y de la vasta masa de esta absurda catedral de guerra. Ninguna armada propiamente dicha desplegaria esta monstruosidad, pero la Iglesia y sus Caballeros pueden contar con una gran cantidad de voluntarios militantes fieles para tripular los enormes alimentadores de municion y las rudimentarias estaciones de punteria.",,,,,
retribution,SHIP,"Una clase antigua pero poco venerada, el Retribution es un diseno de crucero de batalla extremo que data del renaciente de la experimentacion militar durante el primer periodo de consolidacion del Dominio. Sacrifica blindaje por potencia de fuego y una velocidad tremenda para su clase de tamano, mediante una implementacion casi unica de la tecnologia de ""impulsor Orion"", que ya entonces se consideraba una curiosidad arcaica.

El estres fisico infligido tanto a la carne humana como a los componentes de la nave por las sacudidas propulsivas hizo que el Retribution fuera una nave impopular en la Armada del Dominio, una opinion compartida de corazon tanto por la tripulacion como por los oficiales. Solo unos pocos ejemplares fueron desplegados por la propia Armada; el Retribution encontro mas uso entre mercenarios de la frontera y cazadores de piratas que dependian de rafagas inesperadas de velocidad y tacticas hiperagresivas.",,,,,
pegasus,SHIP,"El Pegasus fue una iniciativa de diseno ambiciosa de Altair Exotech, aprovechando los inmensos beneficios y el prestigio generados por el giro de la rama de adquisiciones de la Armada del Dominio hacia la ""escuela de cruceros"". Orion Shipyards, el principal proveedor de naves capitales de la Armada, considero esto, naturalmente, como una imposicion en un campo que habia dominado hasta ese momento. Muchos de los antiguos almirantes estuvieron de acuerdo y la adopcion fue lenta; no obstante, el Pegasus anclo varios de los grupos de combate mas nuevos y fue bien recibido por una generacion de oficiales jovenes.

Su equipamiento sin precedentes, centrado en misiles pesados, es una distincion llamativa respecto a los disenos mas tradicionales, lo que permite al Pegasus sacrificar la escala de los sistemas de energia y la gestion de flujo mientras mantiene un blindaje, una velocidad maxima y una maniobrabilidad respetables. Los tradicionalistas critican la ""capacidad de resistencia"" del Pegasus bajo fuego, mientras que sus detractores responden que, si una flota se encuentra bajo un fuego pesado y sostenido, es que ya ha cometido un error tactico grave. A pesar de los debates (que continime hasta el dia de hoy), el rendimiento en combate de la clase Pegasus le ha valido un respeto reticente incluso de sus detractores.",,,,,
executor,SHIP,"El Executor es una modificacion del radical casco capital clase Pegasus de la ""Escuela de Cruceros"" de Altair Exotech. Modificar naves estelares a nivel de forja es una hazana solo disponible para los estados dispuestos a invertir en la contratacion de una clase de ingenieros-tecniles altamente especializados. Despues de todo, para que invertir en innovaciones arriesgadas cuando los restos del Dominio proporcionan naves para cubrir cada funcion? - Porque el Leon de Askonia lo exige! Y, mediante el dominio de la economia del combustible de las naves, el Supremo Executor Philip Andrada dispuso de los creditos para pagar un buque capital disenado especialmente para equipar los productos de su extravagante programa de armas de energia.

Aunque los informes oficiales han sido sutilmente mejorados por las partes que buscan evitar castigos, la clase Executor equipada segun las especificaciones del Diktat tiende a rendir ligeramente por debajo de las grandes expectativas establecidas en la propuesta original. Pero nadie podria discutir que el proyecto se entrego segun lo previsto, ni que sus resultados no ofrecen un espectaculo magnifico y aterrador en los cielos del sistema Askonia.",,,,,
grendel,SHIP,"Un diseno malogrado desde el principio, el Grendel se planeo originalmente como una nave pesada de drones en fase. Las bajas serian irrelevantes y los danos rutinarios serian previsibles, pues esta nave es una combatiente capaz de entrar en fase para atravesar la primera oleada de armamento hostil y aparecer en medio de la linea de batalla enemiga lista para lanzar misiles y una potencia de fuego pesada. El truco esta, por supuesto, en realizar esta maniobra de forma segura mediante un cuidadoso equilibrio entre la carga de flujo y el posicionamiento, aunque su historial de servicio demuestra que nada en el Grendel es particularmente seguro.

Idea de un excentrico almirante que logro obtener la autoridad de adquisiciones sobre todo un sector de la frontera, los primeros prototipos se instalaron con comandantes de nucleo de IA de bajo nivel. Las IA se volvieron rapidamente inestables, incluso erraticas, tras apenas unos pocos cambios de fase. Posteriormente, los detalles precisos de estos experimentos fueron suprimidos por un oscuro ministerio de inteligencia del Dominio y el proyecto se salvo solo gracias a la intervencion personal del almirante. Al no ser aptas las IA, se recurrio al siguiente recurso desechable disponible, y el Grendel vio su primer servicio de combate en los confines mas remotos, tripulado casi por completo por batallones penales de la Armada del Dominio.",,,,,
ai_core_uninstall,GALLERY,Cuna de nucleos de IA,"El bunker de control del administrador de la IA estaba protegido tanto de la amenaza contenida en su interior como de la multitud de vectores de amenaza del exterior.

Sobre todo, toda la operacion se mantenia en absoluto secreto; se contrato a un actor humano con una generosa compensacion para que actuara como la ""cara"" en la toma de decisiones del nucleo de IA.",,,,
hound_hangar,GALLERY,Hound en el hangar,"Una Hound oxidada llego en el ultimo turno. Carga de mineral de baja calidad. Yo servi en una Hound hace 20 ciclos; se que los registros no cuadran: su ultima ruta no habria pagado ni el combustible. Y se donde estan las bodegas blindadas. Me rompio el corazon lo joven que era el capitan, un pobre chaval de Mozzy. Igual que yo. Si los delato, mato su unica oportunidad de escapar. Asi que no lo hice.

Eliminar entrada del registro.",desbloqueado,,,
